Form,Exp,Geozone,Date,STemp,BTemp,BTime,Start,Visib,AvgDepth,MaxDepth,Current,Habitat,Species_ID,Family_ID,Abundance,English_Name,Scientific,Family_Name,Site_Name,Latitude,Longitude
253494,E,52020032,2006-07-27,84,84,72,9,4,7,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
253494,E,52020032,2006-07-27,84,84,72,9,4,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
253495,E,52020039,2006-07-27,84,84,75,11,6,5,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
253495,E,52020039,2006-07-27,84,84,75,11,6,5,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
253495,E,52020039,2006-07-27,84,84,75,11,6,5,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
253496,E,52020027,2006-07-27,86,86,70,15,7,5,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253496,E,52020027,2006-07-27,86,86,70,15,7,5,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253496,E,52020027,2006-07-27,86,86,70,15,7,5,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253497,E,52020033,2006-07-28,84,84,78,9,7,4,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
253498,E,52020041,2006-07-28,86,86,70,11,5,2,0,3,6,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bush Gardens,19.6715,-80.1035
253498,E,52020041,2006-07-28,86,86,70,11,5,2,0,3,6,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bush Gardens,19.6715,-80.1035
253501,E,52020038,2006-07-23,83,0,66,12,6,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
253501,E,52020038,2006-07-23,83,0,66,12,6,7,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
253502,E,52020043,2006-07-23,85,85,65,15,4,6,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
253503,E,52020007,2006-07-26,85,85,70,9,5,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
253503,E,52020007,2006-07-26,85,85,70,9,5,6,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
253504,E,52020009,2006-07-25,84,84,65,15,4,6,0,3,10,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Soto Trader,19.655166666666666,-80.08266666666667
253505,E,52020003,2006-07-24,84,0,74,11,5,5,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Barracuda Bite,19.68,-80.09166666666667
253506,E,52020036,2006-07-24,86,0,82,9,6,8,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253507,E,52020036,2006-07-24,84,84,63,17,5,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253507,E,52020036,2006-07-24,84,84,63,17,5,6,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253508,E,52020027,2006-07-27,85,85,85,15,5,5,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253508,E,52020027,2006-07-27,85,85,85,15,5,5,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253512,E,52020034,2006-07-23,0,0,51,12,5,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
253512,E,52020034,2006-07-23,0,0,51,12,5,6,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
253512,E,52020034,2006-07-23,0,0,51,12,5,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
253513,E,52020004,2006-07-23,86,86,75,9,6,5,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Mike's Mountain,19.6925,-80.069
253516,E,52020014,2006-07-22,0,0,30,17,3,1,0,3,7,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Owen Island,NA,NA
253518,E,52020043,2006-07-23,86,86,69,15,5,5,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
253520,E,52020004,2006-07-23,86,86,74,9,5,8,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Mike's Mountain,19.6925,-80.069
253521,N,52020027,2006-07-23,0,83,50,9,4,8,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253521,N,52020027,2006-07-23,0,83,50,9,4,8,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253521,N,52020027,2006-07-23,0,83,50,9,4,8,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
253522,N,52020038,2006-07-23,0,83,45,11,5,7,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
253523,N,52020036,2006-07-24,0,84,65,9,5,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253523,N,52020036,2006-07-24,0,84,65,9,5,5,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253524,N,52020003,2006-07-24,0,84,62,11,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Barracuda Bite,19.68,-80.09166666666667
253524,N,52020003,2006-07-24,0,84,62,11,5,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Barracuda Bite,19.68,-80.09166666666667
253528,N,52020041,2006-07-26,82,84,77,11,5,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bush Gardens,19.6715,-80.1035
253530,E,52020032,2006-07-27,86,86,74,9,4,7,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
253531,E,52020039,2006-07-27,86,86,80,11,6,4,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
253531,E,52020039,2006-07-27,86,86,80,11,6,4,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
253531,E,52020039,2006-07-27,86,86,80,11,6,4,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
253532,E,52020075,2006-07-26,0,0,70,15,6,1,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Bite,NA,NA
253532,E,52020075,2006-07-26,0,0,70,15,6,1,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Bite,NA,NA
253532,E,52020075,2006-07-26,0,0,70,15,6,1,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jackson's Bite,NA,NA
253534,N,52020032,2006-07-27,0,84,60,9,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
253535,E,52020017,2006-07-27,0,0,90,15,6,1,0,1,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Point of Sand,NA,NA
253539,N,52020041,2006-07-26,0,84,69,11,4,4,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bush Gardens,19.6715,-80.1035
253539,N,52020041,2006-07-26,0,84,69,11,4,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bush Gardens,19.6715,-80.1035
253539,N,52020041,2006-07-26,0,84,69,11,4,4,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bush Gardens,19.6715,-80.1035
253541,E,52020082,2006-07-29,0,0,48,10,4,1,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Little Cayman Research Center Reef,19.69755,-80.05215
253542,E,52020004,2006-07-23,84,84,78,9,6,6,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Mike's Mountain,19.6925,-80.069
253544,E,52020043,2006-07-23,88,86,60,15,5,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jigsaw Puzzle,19.666,-80.10666666666667
253545,E,52020036,2006-07-24,84,84,80,9,6,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253545,E,52020036,2006-07-24,84,84,80,9,6,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253545,E,52020036,2006-07-24,84,84,80,9,6,6,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253545,E,52020036,2006-07-24,84,84,80,9,6,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
253546,E,52020003,2006-07-24,84,84,70,11,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Barracuda Bite,19.68,-80.09166666666667
5000629,N,52020041,2005-05-24,82,80,40,9,4,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bush Gardens,19.6715,-80.1035
5000639,N,52020052,2005-05-25,82,80,15,9,5,8,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Penguins Leap,19.70916666666667,-80.00766666666667
5000640,N,52020039,2005-05-25,82,82,30,11,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5000669,N,52020035,2005-05-26,82,80,30,11,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5000669,N,52020035,2005-05-26,82,80,30,11,5,7,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5000691,N,52020038,2005-05-27,82,81,30,9,5,8,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5000691,N,52020038,2005-05-27,82,81,30,9,5,8,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5000745,N,52020035,2005-05-29,82,80,30,9,5,7,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5000756,N,52020012,2005-05-30,82,80,30,14,5,7,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5000832,N,52020027,2005-06-02,82,82,28,9,5,8,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5000833,N,52020008,2005-06-02,82,82,27,11,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5000833,N,52020008,2005-06-02,82,82,27,11,5,7,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5000833,N,52020008,2005-06-02,82,82,27,11,5,7,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5000834,N,52020038,2005-06-01,82,82,25,9,5,9,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5000834,N,52020038,2005-06-01,82,82,25,9,5,9,0,2,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Randy's Gazebo,19.683666666666667,-80.08333333333333
5000858,N,52020001,2005-06-08,82,82,40,11,4,8,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5000859,N,52020022,2005-06-08,82,82,42,14,4,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
5001893,E,52020035,2005-05-20,80,0,45,9,5,6,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5001893,E,52020035,2005-05-20,80,0,45,9,5,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5002322,E,52020039,2005-05-15,80,0,50,11,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5002323,E,52020001,2005-05-15,80,0,45,9,6,7,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5002334,E,52020037,2005-05-16,80,0,45,9,6,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5002334,E,52020037,2005-05-16,80,0,45,9,6,6,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5002346,E,52020035,2005-05-14,80,0,43,9,5,8,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5002347,E,52020027,2005-05-14,80,0,50,11,5,6,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5002347,E,52020027,2005-05-14,80,0,50,11,5,6,0,3,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5002348,E,52020036,2005-05-17,80,0,60,9,6,7,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5002348,E,52020036,2005-05-17,80,0,60,9,6,7,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5002349,E,52020012,2005-05-18,81,0,50,15,6,1,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5002351,E,52020008,2005-05-17,81,0,50,11,6,6,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5002351,E,52020008,2005-05-17,81,0,50,11,6,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5002352,E,52020003,2005-05-19,81,0,50,11,6,7,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Barracuda Bite,19.68,-80.09166666666667
5002353,E,52020007,2005-05-21,80,0,45,9,6,7,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
5002353,E,52020007,2005-05-21,80,0,45,9,6,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
5002354,E,52020034,2005-05-21,80,0,50,11,5,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5002354,E,52020034,2005-05-21,80,0,50,11,5,4,0,3,1,2,53,1,Cherubfish,Centropyge argi,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
5002941,N,52020008,2005-12-22,80,80,30,9,6,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5002943,N,52020030,2005-12-27,80,80,30,9,4,11,0,2,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5002943,N,52020030,2005-12-27,80,80,30,9,4,11,0,2,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5002943,N,52020030,2005-12-27,80,80,30,9,4,11,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5002962,N,52020035,2005-12-28,80,80,30,9,6,10,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5002962,N,52020035,2005-12-28,80,80,30,9,6,10,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5002962,N,52020035,2005-12-28,80,80,30,9,6,10,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5002963,N,52020039,2005-12-28,80,80,35,11,5,7,0,3,5,1,53,2,Blue Angelfish,Holacanthus bermudensis,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5002963,N,52020039,2005-12-28,80,80,35,11,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5002994,E,52020032,2005-12-18,83,0,50,9,6,7,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
5002994,E,52020032,2005-12-18,83,0,50,9,6,7,0,2,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
5002995,E,52020022,2005-12-18,82,0,60,11,6,5,0,2,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
5002995,E,52020022,2005-12-18,82,0,60,11,6,5,0,2,5,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
5002996,E,52020037,2005-12-20,82,0,50,9,5,8,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5002996,E,52020037,2005-12-20,82,0,50,9,5,8,0,2,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5002997,E,52020030,2005-12-20,82,0,50,11,5,7,0,2,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5002997,E,52020030,2005-12-20,82,0,50,11,5,7,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5002997,E,52020030,2005-12-20,82,0,50,11,5,7,0,2,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
5003000,E,52020004,2005-12-21,82,0,55,11,6,6,0,2,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Mike's Mountain,19.6925,-80.069
5003002,E,52020027,2005-12-24,83,0,55,11,6,5,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5003003,E,52020004,2005-12-30,83,0,50,11,6,5,0,3,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Mike's Mountain,19.6925,-80.069
5003003,E,52020004,2005-12-30,83,0,50,11,6,5,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Mike's Mountain,19.6925,-80.069
5003083,N,52020012,2006-01-09,80,80,30,9,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5003083,N,52020012,2006-01-09,80,80,30,9,5,7,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5003085,N,52020010,2006-01-09,80,80,30,14,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Gay's Reef,19.6575,-80.09366666666666
5003086,N,52020007,2006-01-11,80,80,30,9,5,10,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
5003086,N,52020007,2006-01-11,80,80,30,9,5,10,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
5003087,N,52020035,2006-01-12,80,80,30,11,6,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5003088,N,52020039,2006-01-12,80,80,30,14,6,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5003088,N,52020039,2006-01-12,80,80,30,14,6,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5003146,N,52020074,2006-01-14,80,80,30,11,5,5,0,3,2,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Grundy's Reef (not garden),19.657666666666668,-80.09033333333333
5003147,N,52020039,2006-01-16,80,80,30,11,5,6,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5003147,N,52020039,2006-01-16,80,80,30,11,5,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,To Ringer / Ringer's Wall,19.682883333333333,-80.0843
5003148,N,52020001,2006-01-17,80,80,35,9,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5003148,N,52020001,2006-01-17,80,80,35,9,5,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
5003149,N,52020008,2006-01-18,80,80,30,11,6,6,0,3,5,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5003149,N,52020008,2006-01-18,80,80,30,11,6,6,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
5003150,N,52020037,2006-01-18,80,80,40,14,6,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5003150,N,52020037,2006-01-18,80,80,40,14,6,6,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
5003151,N,52020005,2006-01-19,80,80,35,11,4,7,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
5003218,N,52020036,2006-01-23,80,80,35,9,5,9,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
5003220,N,52020033,2006-01-23,80,80,30,11,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
5003220,N,52020033,2006-01-23,80,80,30,11,5,6,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
5003221,N,52020012,2006-01-24,80,80,35,11,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5003221,N,52020012,2006-01-24,80,80,35,11,5,6,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5003221,N,52020012,2006-01-24,80,80,35,11,5,6,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
5003222,N,52020027,2006-01-25,80,80,30,9,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
5003570,N,52020035,2006-03-01,78,78,30,10,6,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5003570,N,52020035,2006-03-01,78,78,30,10,6,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5003570,N,52020035,2006-03-01,78,78,30,10,6,7,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
5003570,N,52020035,2006-03-01,78,78,30,10,6,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Blacktip Blvd.,19.686333333333334,-80.07533333333333
